motivo;n_acta;fecha_visita;fecha_ingreso;n_inscripcion;zona;barrio  ;local_const;condicion_p_p_d;techos_puert_ilumi_venti ;instal_sanita ;instal_sanita2;edificios_instal;capacidad_dis_fun_equi_uten;superf_con_alime;equip_utens;estado_salud ;recon_medic;pract_higie_dota ;capaci_mani_higie_alim;pers_mani_aliment;sumin_agua_pot;resid_soli;resid_liqui;control_plag;limpie_des_area;soport_doc_sanea;saneamiento;condi_almac;manejo_pro_refri;manejo_pro_ambiente;almac_comerc;proce_req_legal;requi_legales;p_cumplimiento
PROGRAMACION;496;8/05/2020;12/10/2020;1,58E+14;URBANA;SANTA INES;2;2;2;1;2;8.5;2;2;12;2;1;2;1;16;2;2;1;2;1;1;25.75;2;2;2;25;2;5;88.25
PROGRAMACION;497;7/05/2020;12/10/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;2;2;1;2;8.5;2;2;12;2;1;2;1;16;2;2;1;2;2;1;24.75;2;2;2;25;2;5;91.25
PROGRAMACION;498;29/09/2020;12/10/2020;1,58E+12;URBANA;20 DE JULIO;2;1;2;2;2;9.25;1;2;9;1;0;1;0;6;2;2;1;2;2;0;22.75;2;2;2;25;2;5;77
PROGRAMACION;499;22/09/2020;12/10/2020;1,58E+12;URBANA;SAN ANDRESITO;2;2;1;1;2;7.75;1;2;9;1;0;2;0;9;2;2;1;2;1;0;19.75;2;2;2;25;2;5;75.5
PROGRAMACION;500;29/09/2020;12/10/2020;1,58E+12;URBANA;20 DE JULIO;2;1;1;2;2;8.5;1;2;9;2;0;2;0;12;2;2;1;2;1;0;19.75;1;1;2;16.5;2;5;70.75
PROGRAMACION;501;29/09/2020;12/10/2020;1,58E+14;URBANA;TERMINAL;2;1;1;1;2;7;2;2;12;1;0;2;0;9;2;2;2;2;1;0;21;2;2;2;25;2;5;79
PROGRAMACION;502;22/09/2020;12/10/2020;1,58E+12;URBANA;SIMON BOLIVAR;2;1;2;1;2;7.75;1;2;9;1;0;1;0;6;1;2;1;2;1;0;17.25;2;2;2;25;2;5;70
PROGRAMACION;503;7/05/2020;12/10/2020;1,58E+11;URBANA;VALDEZ TAVERA;2;2;2;1;1;7.5;2;2;12;2;1;2;2;18.5;2;2;2;2;1;1;23;1;2;2;21;2;5;87
PROGRAMACION;504;7/05/2020;12/10/2020;1,58E+12;URBANA;SANTA INES;2;2;2;1;2;8.5;2;2;12;2;1;2;2;18.5;1;2;2;2;2;1;23.5;2;2;2;25;2;5;92.5
PROGRAMACION;505;5/05/2020;12/10/2020;1,58E+12;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;2;1;2;2;18.5;2;2;2;2;2;1;26;2;2;2;25;2;5;96.5
PROGRAMACION;506;23/09/2020;12/10/2020;NO PRESENTA;URBANA;LA CASTELLANA;2;1;1;1;2;7;2;2;12;2;0;1;2;14;1;2;2;2;1;1;20.5;1;2;2;21;2;5;79.5
PROGRAMACION;507;22/09/2020;12/10/2020;1,58E+12;URBANA;SIMON BOLIVAR;1;2;2;2;2;9;2;2;12;1;0;2;0;9;2;2;2;2;1;0;21;2;2;2;25;2;5;81
PROGRAMACION;508;30/09/2020;12/10/2020;1,58E+12;URBANA;20 DE JULIO;2;1;2;2;2;9.25;2;2;9;2;0;1;1;11.5;1;2;1;2;2;0;20.25;2;2;2;25;2;5;80
PROGRAMACION;509;30/09/2020;12/10/2020;1,58E+15;URBANA;20 DE JULIO;2;2;1;1;2;7.75;1;2;9;2;0;1;2;14;1;2;1;2;2;0;20.25;1;2;2;21;2;5;77
PROGRAMACION;510;24/09/2020;12/10/2020;1,58E+12;URBANA;SANTA INES;2;1;1;2;1;7.5;1;2;9;1;1;1;1;10;1;2;2;2;1;0;18.5;1;2;1;17;2;5;67
PROGRAMACION;511;1/10/2020;13/10/2020;1,58E+12;URBANA;CHAPINERO;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;1;2;2;2;2;0;21.5;1;2;2;21;2;5;77
PROGRAMACION;512;30/09/2020;13/10/2020;1,58E+14;URBANA;SAN ANTONIO;2;2;2;2;2;10;2;2;12;1;0;2;0;9;2;2;1;2;2;0;22.75;2;2;2;25;2;5;83.75
PROGRAMACION;513;31/08/2020;13/10/2020;1,58E+11;URBANA;LA VILLITA;2;1;1;1;2;7;1;2;9;2;0;1;0;9;1;2;2;2;0;0;15.5;2;2;2;25;2;5;70.5
SOLICITUD OFICIAL;514;21/08/2020;13/10/2020;1,58E+13;URBANA;RECREO;2;1;1;1;2;7;2;2;12;2;2;2;2;20;2;2;2;2;1;1;23;1;2;2;21;2;5;88
PROGRAMACION;515;25/08/2020;13/10/2020;1,58E+12;URBANA;CENTRO;2;1;1;2;2;8.5;1;2;9;2;2;2;2;20;2;2;2;2;2;0;24;2;2;2;25;2;5;91.5
PROGRAMACION;516;26/08/2020;13/10/2020;1,58E+13;URBANA;20 DE JULIO;2;1;1;1;2;7.75;2;2;12;1;0;2;0;9;1;2;2;2;1;0;10.5;1;2;2;21;2;5;65.25
PROGRAMACION;517;26/08/2020;13/10/2020;1,58E+12;URBANA;COLOMBIA;2;2;1;2;2;9.25;1;2;9;1;0;1;0;6;2;2;2;2;2;0;24;2;2;2;25;2;5;78.25
PROGRAMACION;518;25/08/2020;13/10/2020;1,58E+12;URBANA;TERMINAL;2;1;1;1;2;7;2;2;12;2;0;2;0;12;1;2;1;2;1;0;17.25;2;2;2;25;2;5;78.25
PROGRAMACION;519;25/08/2020;13/10/2020;1,58E+11;URBANA;URIBE URIBE;2;1;2;1;2;7.75;2;2;12;1;0;2;2;14;1;2;1;2;1;0;17.25;2;2;2;25;2;5;81
PROGRAMACION;520;31/08/2020;13/10/2020;1,58E+12;URBANA;LOS ALISOS;2;2;2;1;2;8.5;1;2;9;2;1;1;1;13;1;2;2;2;1;0;18.5;2;2;2;25;2;5;79
PROGRAMACION;521;31/08/2020;13/10/2020;1,58E+12;URBANA;LA PRADERA;2;1;2;2;2;9.25;2;2;12;2;0;2;1;14.5;1;2;2;2;2;0;21.5;2;2;2;25;2;5;87.25
SOLICITUD DEL I.;522;14/09/2020;13/10/2020;1,58E+12;URBANA;SANTANA MOCHACA;2;2;2;2;2;10;2;2;12;1;0;2;0;9;2;2;2;2;1;0;21;1;2;2;21;2;5;78
PROGRAMACION;523;3/10/2020;13/10/2020;1,58E+12;URBANA;ANGEL MAR;2;2;2;1;2;8.5;1;2;9;2;0;1;0;9;1;2;2;2;2;0;21.5;1;2;2;21;2;5;74
PROGRAMACION;524;1/10/2020;13/10/2020;1,58E+12;URBANA;CHAPINERO;2;2;1;1;2;7.75;2;2;12;2;2;2;2;20;1;2;1;2;2;0;20.25;1;2;2;21;2;5;86.25
SEGUIMIENTO;525;30/09/2020;13/10/2020;1,58E+12;URBANA;VALDES TAVERA;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;1;2;2;2;2;0;21.5;2;2;2;25;2;5;81
PROGRAMACION;526;9/09/2020;14/10/2020;1,58E+12;URBANA;EL CARMEN;2;2;2;1;2;8.5;2;2;12;1;0;2;0;9;1;2;2;2;1;0;18.5;1;2;2;21;2;5;74
PROGRAMACION;527;9/10/2020;14/10/2020;1,58E+12;URBANA;EL CARMEN;2;1;2;2;2;9.25;1;2;9;2;1;1;2;15.5;1;2;2;2;1;0;18.5;1;2;2;21;2;5;78.25
PROGRAMACION;528;16/09/2020;14/10/2020;1,58E+11;URBANA;SIETE DE AGOSTO;2;2;2;2;2;10;2;1;9;2;0;2;0;12;2;2;2;2;1;0;21;2;2;2;25;2;5;82
PROGRAMACION;529;16/09/2020;14/10/2020;1,58E+12;URBANA;EL CARMEN;2;2;2;2;2;10;2;2;12;1;0;2;1;11.5;1;2;1;2;1;0;17.25;2;2;2;25;2;5;80.75
PROGRAMACION;530;16/09/2020;14/10/2020;1,58E+12;URBANA;MAGDALENA;2;1;2;2;2;9.25;1;2;9;2;0;2;0;12;1;2;2;2;1;0;18.5;1;2;2;21;2;5;74.75
PROGRAMACION;531;16/09/2020;14/10/2020;1,58E+12;URBANA;VILLA DEL SOL;2;1;1;2;2;8.5;1;2;9;2;0;2;0;12;2;2;2;2;1;0;21;2;2;2;25;2;5;80.5
PROGRAMACION;532;19/09/2020;14/10/2020;1,58E+14;URBANA;SIMON BOLIVAR;1;1;2;2;2;8.25;2;2;12;2;0;2;0;12;2;2;1;2;1;0;19.75;1;2;2;21;2;5;78
PROGRAMACION;533;19/09/2020;14/10/2020;1,58E+12;URBANA;VILLA DEL SOL;2;2;2;2;2;10;2;2;12;2;1;2;1;16;2;2;2;2;2;0;24;2;2;2;25;2;5;92
PROGRAMACION;534;18/09/2020;14/10/2020;1,58E+12;URBANA;SAN ANDRESITO;2;2;2;2;2;10;2;2;12;2;0;2;1;14.5;2;2;2;2;2;0;24;2;2;2;25;2;5;90.5
PROGRAMACION;535;18/09/2020;14/10/2020;1,58E+12;URBANA;ALAMEDA;2;2;2;2;2;9.25;1;1;6;2;1;2;1;16;2;2;1;2;2;0;22.75;2;2;2;25;2;5;84
PROGRAMACION;536;18/09/2020;14/10/2020;1,58E+12;URBANA;SAN ANDRESITO;2;1;2;2;2;9.25;2;2;12;2;1;2;1;16;2;2;2;2;2;0;24;2;2;2;25;2;5;91.25
PROGRAMACION;537;20/08/2020;14/10/2020;1,58E+12;URBANA;SIETE DE AGOSTO;2;1;2;1;2;7.75;1;2;9;1;2;1;0;9;1;2;2;2;1;0;18.5;1;1;2;16.5;2;5;65.75
PROGRAMACION;538;26/08/2020;14/10/2020;1,58E+12;URBANA;COLOMBIA;2;1;1;1;2;7;2;2;12;1;0;2;0;9;2;2;2;2;2;0;22.75;2;2;2;25;2;5;80.75
SEGUIMIENTO;539;30/09/2020;14/10/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;1;2;1;2;7.75;2;2;12;2;0;1;0;9;1;2;2;2;2;0;21.5;2;2;2;25;2;5;80.25
PROGRAMACION;540;28/09/2020;14/10/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;1;0;1;2;7.75;1;1;6;2;0;2;2;17;1;2;1;2;1;0;17.25;2;2;2;25;2;5;78
SOLICITUD OFICIAL;541;4/09/2020;14/10/2020;1,58E+13;URBANA;SANTA CATALINA;2;1;2;1;2;7.75;2;1;9;2;1;2;1;16;2;2;2;2;1;2;25;1;2;2;21;2;5;83.75
PROGRAMACION;542;11/09/2020;14/10/2020;1,58E+12;URBANA;ALTAMIZAL;2;2;2;1;2;8.5;2;2;12;1;2;2;2;17;1;2;1;2;1;0;17.25;2;2;2;25;2;5;87.75
PROGRAMACION;543;17/09/2020;14/10/2020;1,58E+12;URBANA;CENTRO;2;1;1;1;2;7;2;2;12;2;0;2;0;12;2;2;1;2;2;0;22.75;2;1;2;20.5;2;5;79.25
PROGRAMACION;544;16/09/2020;14/10/2020;1,58E+12;URBANA;EL CARMEN;2;2;2;2;2;10;2;1;9;2;0;2;0;12;1;2;2;2;2;0;21.5;1;2;2;21;2;5;78.5
PROGRAMACION;545;14/09/2020;15/10/2020;1,58E+12;URBANA;EL RECREO;2;2;2;1;2;8.5;1;2;9;2;0;0;0;6;2;2;2;2;1;0;21;2;2;2;25;2;5;74.5
PROGRAMACION;546;24/08/2020;15/10/2020;1,58E+14;URBANA;MANANTIAL;2;1;2;1;1;6.75;2;1;9;2;0;1;0;9;2;2;1;2;1;0;19.75;2;2;2;25;2;5;74.5
PROGRAMACION;547;14/04/2020;15/10/2020;1,58E+13;URBANA;CENTRO;2;2;2;2;2;10;2;2;12;1;0;2;0;9;1;2;2;2;1;1;20.5;2;2;2;25;2;5;81.5
PROGRAMACION;548;17/09/2020;15/10/2020;1,58E+14;URBANA;CENTRO;2;2;2;1;2;8.5;1;1;6;2;0;2;0;12;2;2;2;2;2;0;21.5;1;2;2;21;2;5;74
PROGRAMACION;549;14/09/2020;15/10/2020;1,58E+12;URBANA;EL RECREO;2;2;2;2;1;9;2;1;9;2;2;2;2;20;2;2;2;2;1;0;21;2;2;2;25;2;5;89
PROGRAMACION;550;14/09/2020;15/10/2020;NO PRESENTA;URBANA;SAN CRISTOBAL;2;2;2;2;1;9;2;1;9;2;0;1;0;9;2;2;2;2;2;0;24;2;2;2;25;2;5;81
PROGRAMACION;551;14/09/2020;15/10/2020;1,58E+12;URBANA;SAN CRISTOBAL;2;2;2;2;2;10;1;2;9;2;0;2;0;12;2;2;2;2;1;0;21;2;2;2;25;2;5;82
SEGUIMIENTO;552;31/08/2020;15/10/2020;1,58E+13;URBANA;20 DE JULIO;2;1;2;2;2;9.25;2;2;12;1;0;2;0;9;1;2;1;2;2;2;24.25;2;2;2;25;2;5;84.5
PROGRAMACION;553;19/08/2020;15/10/2020;1,58E+12;URBANA;SANTA MARTA;2;2;1;2;2;9.25;2;2;12;2;0;2;0;12;2;2;2;2;1;0;21;2;2;2;25;2;5;84.25
PROGRAMACION;554;19/08/2020;15/10/2020;1,58E+12;URBANA;SANTA MARTA;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;1;2;2;0;22.75;2;2;2;25;2;5;86.75
PROGRAMACION;555;19/08/2020;15/10/2020;1,58E+12;URBANA;BENJMIN HERRERA;2;1;2;2;2;9.25;2;2;12;2;0;2;0;12;2;2;1;2;1;0;19.75;2;2;2;25;2;5;83
PROGRAMACION;556;18/08/2020;15/10/2020;1,58E+14;URBANA;BENJMIN HERRERA;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;2;2;1;0;21;2;2;2;25;2;5;85
PROGRAMACION;557;18/08/2020;15/10/2020;NO PRESENTA;URBANA;SANTA ISABEL;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;85
PROGRAMACION;558;18/08/2020;15/10/2020;1,58E+12;URBANA;EL LAGUITO;2;1;1;1;2;7;2;2;12;2;0;2;0;12;2;2;2;2;2;0;24;2;2;2;25;2;5;85
PROGRAMACION;559;19/09/2020;15/10/2020;1,58E+12;URBANA;SIMON BOLIVAR;2;2;2;2;2;10;2;2;12;1;0;2;0;9;1;2;2;2;2;0;21.5;2;2;2;25;2;5;82.5
PROGRAMACION;560;18/09/2020;15/10/2020;1,58E+12;URBANA;ALAMEDA;2;2;2;2;2;10;1;2;9;1;1;2;1;13;2;2;2;2;2;0;24;1;2;2;21;2;5;82
PROGRAMACION;561;19/09/2020;15/10/2020;1,58E+12;URBANA;VILLA DEL SOL;2;2;2;2;2;10;1;2;9;2;0;2;0;12;2;2;2;2;2;0;22.75;2;2;2;25;2;5;83.75
PROGRAMACION;562;19/08/2020;15/10/2020;1,58E+12;URBANA;SANTA MARTA;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;86.75
PROGRAMACION;563;15/09/2020;17/10/2020;1,58E+12;URBANA;SAN ANTONIO;2;1;2;1;2;7.75;1;2;9;2;0;1;0;9;2;2;0;2;1;0;21;2;2;2;25;2;5;76.75
PROGRAMACION;564;15/09/2020;17/10/2020;1,58E+12;URBANA;SAN ANTONIO;2;1;2;2;1;8.25;2;2;12;2;0;2;0;12;2;2;0;2;2;0;22.75;1;2;2;21;2;5;81
PROGRAMACION;565;15/09/2020;17/10/2020;1,58E+11;URBANA;SANTA MARTA;2;1;2;1;2;7.75;2;2;12;2;0;1;0;9;2;2;0;2;1;0;19.75;2;2;2;25;2;5;78.5
PROGRAMACION;566;15/09/2020;17/10/2020;1,58E+12;URBANA;SAN MARTIN CENTRO;2;1;2;2;2;9.25;2;2;12;2;0;2;0;12;2;2;0;2;2;0;24;2;2;2;25;2;5;87.25
PROGRAMACION;567;16/09/2020;17/10/2020;1,58E+12;URBANA;LAGUITO;2;2;1;2;2;9.25;2;2;12;2;0;2;0;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;86
PROGRAMACION;568;16/09/2020;17/10/2020;NO PRESENTA;URBANA;LAGUITO;2;1;1;2;2;8.5;1;2;9;2;0;2;0;12;2;2;0;2;1;0;19.75;2;2;2;25;2;5;79.25
PROGRAMACION;569;16/09/2020;17/10/2020;1,58E+12;URBANA;LAGUITO;2;1;1;2;2;8.5;2;1;9;2;0;1;0;9;2;2;0;2;1;0;19.75;1;2;2;21;2;5;72.25
PROGRAMACION;570;17/09/2020;17/10/2020;1,58E+12;URBANA;SAN CRISTOBAL;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;86.75
SEGUIMIENTO;571;30/09/2020;17/10/2020;1,58E+12;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;0;2;2;0;24;2;2;2;25;2;5;96
SEGUIMIENTO;572;30/09/2020;17/10/2020;1,58E+12;URBANA;SANTA INES;2;2;2;2;2;12;2;2;12;2;2;2;2;20;2;2;0;2;2;1;26;2;2;2;25;2;5;98
SEGUIMIENTO;573;30/09/2020;17/10/2020;1,58E+12;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;0;2;2;1;26;2;2;2;25;2;5;98
SEGUIMIENTO;574;30/09/2020;17/10/2020;1,58E+13;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;0;2;2;0;24;2;2;2;25;2;5;96
SEGUIMIENTO;575;30/09/2020;17/10/2020;1,58E+11;URBANA;VALDEZ TAVERA;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;0;2;2;0;24;2;2;2;25;2;5;96
SEGUIMIENTO;576;30/09/2020;17/10/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;0;2;2;0;24;2;2;2;25;2;5;96
PROGRAMACION;577;16/09/2020;17/10/2020;1,58E+12;URBANA;LA PRADERA;2;2;2;2;2;10;1;2;9;2;0;2;1;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;83.75
PROGRAMACION;578;29/08/2020;27/10/2020;1,58E+11;URBANA;OLAYA HERRERA;2;2;1;1;2;7.75;2;2;12;2;0;2;1;12;1;2;0;2;2;0;20.25;1;1;2;16.5;2;5;73.5
PROGRAMACION;579;6/10/2020;10/11/2020;NO PRESENTA;URBANA;LIBERTADOR;2;2;2;2;2;10;1;2;9;2;1;1;1;13;1;2;0;2;2;0;20.5;1;2;1;17;2;5;74.5
PROGRAMACION;580;8/10/2020;10/11/2020;1,58E+12;URBANA;LA PRADERA;2;2;2;1;2;8.5;2;2;12;2;2;1;2;14;1;2;0;2;1;0;17.25;2;2;2;25;2;5;81.75
SOLICITUD DEL I.;581;7/10/2020;10/11/2020;1,58E+14;URBANA;VANEGAS;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;1;2;0;2;1;0;17.5;2;1;2;20.5;2;5;72.5
PROGRAMACION;582;9/10/2020;10/11/2020;1,58E+12;URBANA;LA PRADERA;2;2;2;1;2;8.5;2;2;12;2;1;1;1;13;1;2;0;2;2;0;21.5;2;2;2;25;2;5;85
PROGRAMACION;583;9/10/2020;10/11/2020;1,58E+12;URBANA;LA PRADERA;2;2;2;1;2;8.5;2;2;12;2;1;2;0;13.5;1;2;0;2;2;0;20.25;2;2;2;25;2;5;84.25
PROGRAMACION;584;9/10/2020;10/11/2020;1,58E+12;URBANA;LA PRADERA;2;2;2;1;2;8.5;2;2;12;2;1;1;2;15.5;1;2;0;2;2;0;21.5;1;2;1;16.5;2;5;79
PROGRAMACION;585;8/10/2020;10/11/2020;NO PRESENTA;URBANA;LA PRADERA;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;1;2;0;2;2;0;20.25;2;2;2;25;2;5;79.75
PROGRAMACION;586;9/10/2020;10/11/2020;1,58E+11;URBANA;SAN JOSE BOLIVAR;2;1;2;1;1;6.75;2;1;9;2;0;2;0;12;2;2;0;2;1;0;21;1;2;2;21;2;5;74.75
PROGRAMACION;587;14/10/2020;11/11/2020;1,58E+12;URBANA;VENECIA;2;1;1;1;2;7;1;2;9;1;2;1;2;14;1;2;0;2;1;0;9.25;1;2;2;21;2;5;65.25
PROGRAMACION;588;20/10/2020;11/11/2020;1,58E+14;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;1;0;2;0;9;2;2;0;2;1;0;21;1;2;2;21;2;5;78
PROGRAMACION;589;16/10/2020;11/11/2020;1,58E+11;URBANA;LA PRADERA;2;2;2;1;2;8.5;2;2;12;2;1;1;1;13;1;2;0;2;2;1;23.5;2;2;2;25;2;5;87
SOLICITUD DEL I.;590;17/10/2020;11/11/2020;1,58E+12;URBANA;SAN ANTONIO;2;1;2;2;2;9.25;2;2;12;2;0;2;0;12;1;2;0;2;2;0;20.25;1;2;2;21;2;5;79.5
PROGRAMACION;591;13/10/2020;11/11/2020;NO PRESENTA;URBANA;LA PRADERA;2;1;1;1;2;7;2;2;12;2;0;1;0;9;1;2;0;2;2;0;29.25;2;2;2;25;2;5;78.25
PROGRAMACION;592;13/10/2020;11/11/2020;NO PRESENTA;URBANA;SAN CRISTOBAL;2;2;2;2;2;10;2;2;12;2;0;1;0;9;1;2;0;2;1;0;18.5;1;2;2;21;2;5;75.5
PROGRAMACION;593;9/10/2020;11/11/2020;1,58E+14;URBANA;SAN JOSE BOLIVAR;2;1;2;1;1;6.75;1;2;9;2;0;2;0;12;2;2;0;2;1;0;19.75;2;2;2;25;2;5;77.5
PROGRAMACION;594;13/10/2020;11/11/2020;NO PRESENTA;URBANA;LA PRADERA;2;1;2;1;2;6.25;1;2;9;2;1;1;1;13;1;2;0;2;1;0;18.5;1;2;1;17;2;5;68.75
PROGRAMACION;595;13/10/2020;11/11/2020;1,58E+12;URBANA;CHAPINERO;2;2;2;1;2;8.5;2;2;12;2;1;1;1;13;1;2;0;2;1;1;19.25;1;2;2;21;2;5;78.75
PROGRAMACION;596;15/10/2020;11/11/2020;1,58E+12;URBANA;LA CASTELLANA;2;1;2;2;2;9.25;2;2;12;1;0;2;1;11.5;2;2;0;2;2;0;24;1;2;2;21;2;5;82.75
PROGRAMACION;597;2/10/2020;12/11/2020;1,58E+11;URBANA;CRUCERO;2;2;2;1;2;8.6;2;2;12;2;0;2;0;12;1;2;0;2;1;0;17..25;1;2;2;21;2;5;75.75
PROGRAMACION;598;20/10/2020;13/10/2020;1,58E+12;URBANA;SANTA INES;2;2;2;2;2;10;2;2;12;1;1;2;2;15.5;1;1;1;2;1;0;17.25;2;2;2;25;2;5;84.75
PROGRAMACION;599;17/10/2020;13/10/2020;1,58E+12;URBANA;SAN ANTONIO;1;1;1;1;2;6;1;2;9;1;0;2;2;14;1;1;1;2;1;0;16;1;2;2;21;2;5;71
PROGRAMACION;600;8/10/2020;13/10/2020;1,58E+12;URBANA;20 DE JULIO;2;2;2;2;2;10;2;2;12;2;2;2;2;20;1;2;0;2;1;0;18.5;2;2;2;25;2;5;90.5
PROGRAMACION;601;7/10/2020;13/10/2020;1,58E+13;URBANA;ALISOS;2;1;1;1;2;7;2;2;12;2;0;1;0;9;1;2;0;2;1;0;17.25;2;1;2;20.5;2;5;70.75
PROGRAMACION;602;20/10/2020;13/10/2020;NO PRESENTA;URBANA;GUSTAVO GIMENEZ;2;2;2;1;2;8.5;2;2;12;2;1;1;1;13;1;2;0;2;1;1;14.25;1;2;2;21;2;5;78.75
PROGRAMACION;603;21/10/2020;15/11/2020;NO PRESENTA;URBANA;LA PAZ;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;1;2;0;2;1;0;17.25;2;2;2;25;2;5;76.75
PROGRAMACION;604;13/10/2020;15/11/2020;1,58E+13;URBANA;EL DIAMANTE;2;1;2;2;2;9.25;2;2;12;2;1;2;1;16;2;2;0;2;1;0;19.75;2;2;2;25;2;5;84
PROGRAMACION;605;13/10/2020;15/11/2020;1,58E+14;URBANA;EL DIAMANTE;2;1;2;2;1;8.25;2;2;12;2;0;1;0;9;2;2;0;2;1;0;21;1;2;2;21;2;5;76.25
PROGRAMACION;606;14/10/2020;15/11/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;1;2;1;1;6.75;2;1;9;2;0;2;0;12;2;2;0;2;2;0;22.75;1;2;2;21;2;5;76.5
PROGRAMACION;607;15/10/2020;15/11/2020;1,58E+12;URBANA;SANTA CATALINA;2;2;2;1;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;1;0;19.75;2;2;2;25;2;5;82.25
PROGRAMACION;608;16/10/2020;17/11/2020;1,58E+12;URBANA;SANTA CATALINA;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;2;0;24;2;2;2;25;2;5;88
PROGRAMACION;609;16/10/2020;17/11/2020;1,58E+12;URBANA;OLAYA HERRERA;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;2;2;0;2;1;0;18.5;2;2;2;25;2;5;78
PROGRAMACION;610;17/10/2020;17/11/2020;1,58E+11;URBANA;GUSTAVO GIMENEZ;2;2;2;1;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;2;0;24;2;2;2;25;2;5;86.5
PROGRAMACION;611;17/10/2020;17/11/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;2;2;2;2;10;2;2;12;2;2;2;2;20;2;2;0;2;1;0;21;2;2;2;25;2;5;93
PROGRAMACION;612;16/10/2020;17/11/2020;1,58E+14;URBANA;SANTA CATALINA;2;2;2;1;2;8.5;2;1;9;2;0;2;0;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;82.25
PROGRAMACION;613;15/10/2020;17/11/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;2;2;2;2;10;2;1;9;2;0;2;0;12;2;2;0;2;1;0;18.5;2;2;2;25;2;5;79.5
PROGRAMACION;614;17/10/2020;18/11/2020;1,58E+12;URBANA;SAN ANTONIO;2;1;2;1;2;7.75;2;2;12;1;0;1;0;6;2;2;0;2;1;0;21;1;2;2;21;2;5;72.75
SOLICITUD DEL I.;615;28/10/2020;19/11/2020;NO PRESENTA;URBANA;ESMERALDA;2;1;2;1;2;7.75;2;2;12;2;0;2;1;14.5;1;2;0;2;2;0;20.25;2;2;2;25;2;5;84.5
PROGRAMACION;616;10/11/2020;30/11/2020;1,58E+12;URBANA;CHAPINERO;2;1;2;1;2;7.75;2;2;12;2;1;1;1;13;1;2;0;2;2;0;21.5;2;2;2;25;2;5;84.25
PROGRAMACION;617;9/11/2020;30/11/2020;1,58E+14;URBANA;CHAPINERO;2;2;2;1;2;8.5;2;2;12;2;0;2;2;17;1;2;0;2;2;0;20.25;1;2;2;21;2;5;84
PROGRAMACION;618;16/10/2020;1/12/2020;1,58E+11;URBANA;LIBERTADOR;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;1;2;25;2;2;2;25;2;5;89
PROGRAMACION;619;16/10/2020;1/12/2020;1,58E+14;URBANA;LIBERTADOR;2;2;2;1;2;8.5;2;2;12;2;0;1;2;14;2;2;0;2;1;0;19.75;2;2;2;15;2;5;84.25
PROGRAMACION;620;10/11/2020;1/12/2020;1,58E+12;URBANA;CHAPINERO;2;2;2;1;2;8.5;2;2;12;2;1;1;1;13;1;2;0;2;2;0;20.25;2;2;2;25;2;5;83.75
PROGRAMACION;621;12/11/2020;1/12/2020;NO PRESENTA;URBANA;CHAPINERO;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;1;2;0;2;2;0;21.5;1;2;1;17;2;5;73
PROGRAMACION;622;19/11/2020;1/12/2020;NO PRESENTA;URBANA;CHAPINERO;2;2;1;1;2;7.75;2;2;12;2;0;1;0;9;1;2;0;2;2;0;20.25;2;2;2;25;2;5;79
PROGRAMACION;623;13/10/2020;1/12/2020;1,58E+12;URBANA;SANTA CATALINA;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;2;0;24;2;2;2;25;2;5;88
